,link,genre,company,country,language,keywords
283,High-Tension#tab=summary,"['Horror', 'Horror']","['Lionsgate', 'EuropaCorp', 'Alexandre Films', 'Lionsgate', 'EuropaCorp', 'Alexandre Films']",France,"['English', 'English']","['Foreign Language', 'Non-Chronological', 'Torture Porn', 'Serial Killer', 'Mental Illness', 'Surprise Twist', 'LGBTQ+', 'Foreign Language', 'Non-Chronological', 'Torture Porn', 'Serial Killer', 'Mental Illness', 'Surprise Twist', 'LGBTQ+']"
284,Young-Frankenstein#tab=summary,"['Comedy', 'Comedy']","['Fiery Angel', 'Fiery Angel']",United States,"['English', 'English']","['Monster', 'Retro Black and White', 'Spoof', 'Mad Scientist', 'Father’s Footsteps', 'Monster', 'Retro Black and White', 'Spoof', 'Mad Scientist', 'Father’s Footsteps']"
285,Omen-The-(1976)#tab=summary,"['Horror', 'Horror']",[],United Kingdom,"['English', 'English']","['Religious', 'Switched At Birth', 'The Devil', 'Supernatural', 'Supernatural Horror', 'Religious', 'Switched At Birth', 'The Devil', 'Supernatural', 'Supernatural Horror']"
286,Hustle-and-Flow#tab=summary,"['Drama', 'Drama']","['Paramount Classics', 'MTV Films', 'Crunk Pictures', 'Homegrown Pictures', 'Paramount Classics', 'MTV Films', 'Crunk Pictures', 'Homegrown Pictures']",United States,"['English', 'English']","['African Americans', 'Hood Film', 'Life Drama', 'Prostitution', 'Musicians', 'Hip Hop and Rap', 'African Americans', 'Hood Film', 'Life Drama', 'Prostitution', 'Musicians', 'Hip Hop and Rap']"
287,Friday-the-13th-Part-VII-The-New-Blood#tab=summary,['Horror'],[],United States,['English'],['Slasher Horror']
288,Midnight-Sun-(2018)#tab=summary,"['Drama', 'Drama']","['Mister Smith Entertainment', 'Rickard Pictures', 'Wrigley Pictures', 'Boies/Schiller', 'Mister Smith Entertainment', 'Rickard Pictures', 'Wrigley Pictures', 'Boies/Schiller']",United States,"['English', 'English']","['Foreign-Language Remake', 'Romance', 'Musicians', 'Secret Admirer', 'High School Sports', 'Coming of Age', 'Medical and Hospitals', 'Romantic Drama', 'Foreign-Language Remake', 'Romance', 'Musicians', 'Secret Admirer', 'High School Sports', 'Coming of Age', 'Medical and Hospitals', 'Romantic Drama']"
289,Phoenix-Forgotten#tab=summary,"['Horror', 'Horror']","['Cinelou Films', 'Scott Free Films', 'Oddball', 'Singular ', 'The Fyzz Facility', 'Shenghua Entertainment', 'Tianmu Investments', 'Chunchu Media', 'Cinelou Films', 'Scott Free Films', 'Oddball', 'Singular ', 'The Fyzz Facility', 'Shenghua Entertainment', 'Tianmu Investments', 'Chunchu Media']",United States,"['English', 'English']","['Found Footage', 'Filmed By a Character', 'Missing Person', '1990s', 'Based on an UNTRUE Story', 'Alien Encounters', 'Found footage horror', 'Found Footage', 'Filmed By a Character', 'Missing Person', '1990s', 'Based on an UNTRUE Story', 'Alien Encounters', 'Found footage horror']"
290,Artie-Langes-Beer-League#tab=summary,"['Comedy', 'Comedy']",[], ,[],"['Baseball', 'Baseball']"
291,Hvitur-Hvitur-Dagur-(Iceland)#tab=summary,"['Drama', 'Drama']","['Join Motion Pictures', 'Snowglobe', 'Film i Vast', 'Hob AB', 'Icelandic Film Centre', 'Danish Film Institute', 'Icelandic Ministry of Industries and Innovation', 'DR Nordisk Film & TV Fond', 'Swedish Film Institute', 'Creative Europe', 'RUV', 'SENA  ', 'Kukl', 'Danish Broadcasting Corporation', 'Join Motion Pictures', 'Snowglobe', 'Film i Vast', 'Hob AB', 'Icelandic Film Centre', 'Danish Film Institute', 'Icelandic Ministry of Industries and Innovation', 'DR Nordisk Film & TV Fond', 'Swedish Film Institute', 'Creative Europe', 'RUV', 'SENA  ', 'Kukl', 'Danish Broadcasting Corporation']",Denmark,"['Icelandic', 'Icelandic']",[]
292,Wizard-of-Oz-The#tab=summary,['Musical'],[],United States,['English'],"['Same Actor, Multiple Roles', '3D Re-release', 'Living Scarecrow', '3-D', '3-D - Post-production Conversion', 'IMAX: DMR']"
293,Diary-of-the-Dead#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']","['Zombies', 'Gratuitous Cameos', 'Zombies', 'Gratuitous Cameos']"
294,Deux-(France)#tab=summary,"['Comedy', 'Comedy']","['Magnolia Pictures', 'Paprika Films', 'Tarantula', 'Artemis Prods', 'Voo Be TV', 'Shelter Productions', 'Fonds National De Soutien', 'Audiovisuelle du Grand-Duche de Luxembourg', 'Taxsheler.be', 'Ing', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Centre National du Cinema et de L Image Animee', 'Region Occitanie', 'Cinecap 2', 'Arte', 'Cofinova     ', 'Sophie Dulac', 'Magnolia Pictures', 'Paprika Films', 'Tarantula', 'Artemis Prods', 'Voo Be TV', 'Shelter Productions', 'Fonds National De Soutien', 'Audiovisuelle du Grand-Duche de Luxembourg', 'Taxsheler.be', 'Ing', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Centre National du Cinema et de L Image Animee', 'Region Occitanie', 'Cinecap 2', 'Arte', 'Cofinova     ', 'Sophie Dulac']",Belgium,"['French', 'French']","['Comedy Drama', 'Romance', 'LGBTQ+', 'Closeted Homosexual', 'Autumn Years', 'Family Secrets', 'Comedy Drama', 'Romance', 'LGBTQ+', 'Closeted Homosexual', 'Autumn Years', 'Family Secrets']"
295,Black-Stallion-The#tab=summary,"['Adventure', 'Adventure']",[],United States,"['English', 'English']","['Family Adventure', 'On a Boat', 'Marooned', 'Animal Lead', 'Horse Racing', 'Underdog', 'Family Adventure', 'On a Boat', 'Marooned', 'Animal Lead', 'Horse Racing', 'Underdog']"
296,Ulees-Gold#tab=summary,['Drama'],[], ,[],"['Dysfunctional Family', 'Family Drama', 'Widow/Widower', 'Abandoned Child', 'Single Parent', 'Unexpected Families', 'No Honor Among Thieves', 'Set in Florida', 'Kidnap', 'Hostage']"
297,Indivisible-(2018)#tab=summary,"['Drama', 'Drama']","['Pure Flix', 'Provident Films', 'WTA Group', 'Reserve Entertainment', 'Graceworks Pictures', 'Calvary Pictures', 'Pure Flix', 'Provident Films', 'WTA Group', 'Reserve Entertainment', 'Graceworks Pictures', 'Calvary Pictures']",United States,"['English', 'English']","['Returning Soldiers', 'Faith-Based Film', 'War', 'Returning Soldiers', 'Faith-Based Film', 'War']"
298,Lage-Raho-Munna-Bhai#tab=summary,"['Comedy', 'Comedy']",[],India,"['Hindi', 'Hindi']",[]
299,fils-de-l-autre-Le#tab=summary,"['Drama', 'Drama']","['Haut et Court', 'Rapsodie Productions', 'France 3 Cinema', 'Madeleine', 'Solo Films', 'France Television', 'Useful Productions', 'Sofica Hoche Artois Images', 'Haut et Court', 'Rapsodie Productions', 'France 3 Cinema', 'Madeleine', 'Solo Films', 'France Television', 'Useful Productions', 'Sofica Hoche Artois Images']",France,"['Arabic', 'English', 'French', 'Hebrew', 'Arabic', 'English', 'French', 'Hebrew']","['Switched At Birth', 'Jewish', 'Unexpected Families', 'Palestinian', 'Mistaken Identity', 'Israeli Palestinian Conflict', 'Switched At Birth', 'Jewish', 'Unexpected Families', 'Palestinian', 'Mistaken Identity', 'Israeli Palestinian Conflict']"
300,Sardaar-Ji#tab=summary,"['Romantic Comedy', 'Romantic Comedy']",[],India,"['Punjabi', 'Punjabi']",[]
301,Rejsen-til-Saturn-(Journey-to-Saturn)#tab=summary,"['Adventure', 'Adventure']",[],Denmark,"['Danish', 'Danish']",[]
302,Donovans-Reef#tab=summary,[],[],United States,"['English', 'English']",[]
303,Diane-(1956)#tab=summary,[],"['Metro-Goldwyn-Mayer Pictures', 'Metro-Goldwyn-Mayer Pictures']",United States,"['English', 'English']",[]
304,Dress-The#tab=summary,"['Drama', 'Drama']",[], ,[],[]
305,Guy-Named-Joe-A#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
306,Blazing-Saddles#tab=summary,"['Comedy', 'Comedy']","['Warner Bros.', 'Warner Bros.']",United States,"['English', 'English']","['Spoof', 'Same Actor, Multiple Roles', 'Government Corruption', 'Trains', 'Gangs', 'Bigotry', 'African Americans', 'Spoof', 'Same Actor, Multiple Roles', 'Government Corruption', 'Trains', 'Gangs', 'Bigotry', 'African Americans']"
307,Friday-the-13th-Part-IV-The-Final-Chapter#tab=summary,['Horror'],[],United States,['English'],['Slasher Horror']
308,Ida#tab=summary,['Drama'],"['Opus Film', 'Phoenix Pictures', 'Portobello Pictures']",Denmark,['Polish'],"['Orphan', 'Family Secrets', 'Religious', 'Jewish', 'Monks and Nuns', 'World War II', 'Holocaust', 'Bigotry', 'Retro Black and White']"
309,Maurice#tab=summary,['Drama'],['Merchant Ivory Productions'],United Kingdom,['English'],"['1900s', 'LGBTQ+', 'Closeted Homosexual', 'Romance', 'Boarding School']"
310,Riding-Giants#tab=summary,['Documentary'],[],United States,[],['Miscellaneous Sports']
311,Cronocrimenes-Los#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],Spain,"['Spanish', 'Spanish']",[]
312,Cara-Oculta-La#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],Colombia,"['Spanish', 'Spanish']",[]
313,Timber-Falls#tab=summary,"['Horror', 'Horror']",[],United States,[],[]
314,Silver-Medalist#tab=summary,"['Black Comedy', 'Black Comedy']",[],China,"['Hokkien', 'Mandarin', 'Hokkien', 'Mandarin']",[]
315,Fat-Sick-and-Nearly-Dead#tab=summary,"['Documentary', 'Documentary']","['Reboot Media', 'Reboot Media']",Australia,"['English', 'English']","['Food', 'Directing Yourself', 'Medical and Hospitals', 'Agitprop', 'Road Trip', 'Food', 'Directing Yourself', 'Medical and Hospitals', 'Agitprop', 'Road Trip']"
316,Singin-in-the-Rain#tab=summary,"['Musical', 'Musical']",[],United States,"['English', 'English']","['Movie Business', 'Movie Business']"
317,Bonnie-and-Clyde-(1967)#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Fugitive / On the Run', 'Biographical Drama', 'Fugitive / On the Run', 'Biographical Drama']"
318,Haunted-House-A#tab=summary,['Comedy'],"['Open Road Films', 'IM Global', 'Endgame Entertainment', 'Automatik', 'Baby Way']",United States,['English'],"['Spoof', 'Found Footage', 'Haunting', 'Possessed', 'Paranormal Investigation', 'Religious', 'Psychics', 'Screenplay Written By the Star', 'Horror Comedy']"
319,2016-Obamas-America-(2012)#tab=summary,['Documentary'],"['OAF LLC', 'Gerald R. Molen']",United States,['English'],"['Political', 'Directing Yourself', 'Agitprop', 'Voiceover/Narration', 'Novel or Other Work Adapted by Author', 'Screenplay Written By the Star', 'Intertitle', 'Conspiracy Theory', 'Autobiographical']"
320,Kevin-Hart-Let-Me-Explain#tab=summary,['Concert/Performance'],"['Summit Entertainment', 'Codeblack Films', 'Hartbeat Productions']",United States,['English'],[]
321,Garden-State#tab=summary,['Drama'],"['Double Feature Films', 'Jersey Films']",United States,['English'],"['Coming of Age', 'Comedy Drama']"
322,That-Thing-You-Do#tab=summary,['Comedy'],['20th Century Fox'],United States,['English'],"[""Rock 'n' Roll"", 'Musicians', 'Comedy Drama', '1960s', 'Music Industry', 'Jazz', 'Romance', 'Relationships Gone Wrong', 'Epilogue']"
323,Halloween-II#tab=summary,['Horror'],[],United States,['English'],['Slasher Horror']
324,Halloween-3-Season-of-the-Witch#tab=summary,['Horror'],"['Moustapha Akkad', 'Universal Pictures']",United States,['English'],['Slasher Horror']
325,Religulous#tab=summary,['Documentary'],[],United States,['English'],['Religious']
326,Escape-from-the-Planet-of-the-Apes#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']","['Action Adventure', 'Talking Animals', 'Animal Lead', 'Near Future', '1970s', 'Non-Chronological', 'Time Travel', 'Action Adventure', 'Talking Animals', 'Animal Lead', 'Near Future', '1970s', 'Non-Chronological', 'Time Travel']"
327,Hud#tab=summary,[],[],United States,"['English', 'English']",[]
328,Spectacular-Now-The#tab=summary,['Drama'],"['21 Laps Entertainment', 'Global Produce']",United States,['English'],"['Addiction', 'Coming of Age', 'Dysfunctional Family', 'Romance', 'First Love', 'High School', 'Car Accident', 'Black Out Drunk', 'Social Outcast', 'Narcotics', 'Young Child Dealing with the Death of a Parent', 'Drug Overdose', 'Single Parent']"
329,My-Own-Private-Idaho#tab=summary,"['Black Comedy', 'Black Comedy']",[],United States,[],"['LGBTQ+', 'LGBTQ+']"
330,Before-Sunrise#tab=summary,['Drama'],['Castle Rock Entertainment'],Austria,"['English', 'French', 'German']",[]
331,Hunt-for-the-Wilderpeople#tab=summary,['Comedy'],"['Defender Films', 'Piki Films', 'Curious Films', 'New Zealand Film Commission', 'NZ on Air   ', 'Taika Waititi']",New Zealand,['English'],"['Coming of Age', 'Foster Family', 'Juvenile Delinquent', 'Fugitive / On the Run', 'Prison', 'Set in New Zealand', 'Life in a Small Town', 'Death of Other Extended Family', 'Orphanage', 'Orphan']"
332,Robot-and-Frank#tab=summary,['Drama'],['Park Pictures Features'],United States,['English'],"['Heist', 'Robot', 'Retirement', 'Out of Retirement', 'Autumn Years']"
333,Sur-Le-Seuil#tab=summary,"['Drama', 'Drama']",[], ,[],[]
334,Jesus-Son#tab=summary,['Drama'],[],Canada,[],[]
335,Saving-Face#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['LGBTQ+', 'LGBTQ+']"
336,Brick-Lane#tab=summary,"['Drama', 'Drama']","['Film4', 'Ingenious Film Partners', 'UK Film Council', 'Ruby Films', 'Film4', 'Ingenious Film Partners', 'UK Film Council', 'Ruby Films']",United Kingdom,"['Bengali', 'English', 'Bengali', 'English']",[]
337,Timbuktu#tab=summary,"['Drama', 'Drama']","['Les Films du Worso', 'Dune Vision', 'Arches Films', 'Arte France Cinema', 'Orange Studio', 'Canal Plus', 'Les Films du Worso', 'Dune Vision', 'Arches Films', 'Arte France Cinema', 'Orange Studio', 'Canal Plus']",France,"['Arabic', 'English', 'French', 'Arabic', 'English', 'French']","['Set in Africa', 'Muslims', 'Orthodox Religion', 'Bigotry', 'Women’s Rights', 'Set in Africa', 'Muslims', 'Orthodox Religion', 'Bigotry', 'Women’s Rights']"
338,Lost-Medallion-The#tab=summary,"['Adventure', 'Adventure']","['Wooden Door', 'Downes Brothers Productions', 'Wooden Door', 'Downes Brothers Productions']",United States,"['English', 'English']","['Father’s Footsteps', 'Scientific Expedition', 'Archaeology', 'Time Travel', 'Faith-Based Film', 'Non-Chronological', 'Father’s Footsteps', 'Scientific Expedition', 'Archaeology', 'Time Travel', 'Faith-Based Film', 'Non-Chronological']"
339,My-Life-Without-Me#tab=summary,"['Drama', 'Drama']",[],Canada,"['English', 'English']",[]
340,Marilyn-Hotchkiss-Ballroom-Dancing-and-Charm-School#tab=summary,"['Musical', 'Musical']",[],United States,[],"['Dancing', 'Dancing']"
341,Super#tab=summary,"['Black Comedy', 'Black Comedy']","['Cold Iron Pictures', 'HanWay Films', 'This is That', 'Ambush Entertainment', 'Cold Iron Pictures', 'HanWay Films', 'This is That', 'Ambush Entertainment']",United States,"['English', 'English']","['Secret Identity', 'Mental Illness', 'Relationships Gone Wrong', 'Revenge', 'Gangs', 'Organized Crime', 'Narcotics', 'Vigilante', 'Secret Identity', 'Mental Illness', 'Relationships Gone Wrong', 'Revenge', 'Gangs', 'Organized Crime', 'Narcotics', 'Vigilante']"
342,Her-Smell-(2019)#tab=summary,"['Drama', 'Drama']","['Bow & Arrow', 'Faliro House Productions', 'Gunpowder and Sky', 'Bow & Arrow', 'Faliro House Productions', 'Gunpowder and Sky']",United States,"['English', 'English']","['Narcotics', 'Rehab / Former Addict', 'Singers', 'Musicians', 'Dysfunctional Family', 'Punk Rock', 'Addiction', 'Segments', 'Narcotics', 'Rehab / Former Addict', 'Singers', 'Musicians', 'Dysfunctional Family', 'Punk Rock', 'Addiction', 'Segments']"
343,Fuel#tab=summary,['Documentary'],[],United States,['English'],[]
344,Valley-of-the-Hearts-Delight#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Inspired by a True Story', 'Inspired by a True Story']"
345,Other-End-of-the-Line-The#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Metro-Goldwyn-Mayer Pictures', 'Hyde Park Entertainment', 'Adlabs Films', 'Metro-Goldwyn-Mayer Pictures', 'Hyde Park Entertainment', 'Adlabs Films']",Italy,"['English', 'Hindi', 'English', 'Hindi']","['Cross-Class Romance', 'Romance', 'Cross-Class Romance', 'Romance']"
346,8-The-Mormon-Proposition-(2010)#tab=summary,"['Documentary', 'Documentary']",[],United States,"['English', 'English']","['Political', 'Political']"
347,Sleep-Dealer#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],Mexico,"['English', 'Spanish', 'English', 'Spanish']",[]
348,Eye-of-the-Dolphin#tab=summary,"['Drama', 'Drama']",[], ,[],[]
349,Underdogs#tab=summary,"['Drama', 'Drama']","['Media Service Corporation', 'One in a Row Films', 'Fallout Entertainment', 'Media Service Corporation', 'One in a Row Films', 'Fallout Entertainment']",United States,"['English', 'English']","['Football', 'Inspirational Coach', 'Romance', 'Cheerleaders', 'Corporate Malfeasance', 'Underdog', 'Football', 'Inspirational Coach', 'Romance', 'Cheerleaders', 'Corporate Malfeasance', 'Underdog']"
350,Anatomie#tab=summary,"['Horror', 'Horror']",[], ,[],"['Foreign Language', 'Foreign Language']"
351,Echo-Boomers#tab=summary,"['Action', 'Action']","['Three Point Capital', 'Saban Films', 'Speakeasy', 'Wetzel Entertainment Group', 'Chicago Media Angels', 'Dark Dreams Entertainment', 'Three Point Capital', 'Saban Films', 'Speakeasy', 'Wetzel Entertainment Group', 'Chicago Media Angels', 'Dark Dreams Entertainment']",United States,"['English', 'English']","['Set in Chicago', 'Set in Chicago']"
352,Calling-The-(2009)#tab=summary,[],[], ,[],[]
353,Alien-Uprising#tab=summary,"['Action', 'Action']","['Hawthorn Productions', 'Hawthorn Productions']",United States,"['English', 'English']","['Alien Invasion', 'Surprise Twist', 'Sex Crimes', 'End of the World', 'False Identity', 'Alien Invasion', 'Surprise Twist', 'Sex Crimes', 'End of the World', 'False Identity']"
354,Christmas-Mail#tab=summary,[],[],United States,"['English', 'English']",[]
355,Stung#tab=summary,"['Black Comedy', 'Black Comedy']","['Rat Pack', 'XYZ Films', 'Berghauswobke Filmproduktion', 'Rat Pack', 'XYZ Films', 'Berghauswobke Filmproduktion']",Germany,"['English', 'English']","['Animals Gone Bad', 'Class Warfare', 'Mutants', 'Intentional B Movie ', 'Creature Feature', 'Animals Gone Bad', 'Class Warfare', 'Mutants', 'Intentional B Movie ', 'Creature Feature']"
